employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
52292,Technology,region_21,Bachelor's,m,other,1,32,1,4,0,0,79,0
34834,Procurement,region_22,Bachelor's,m,sourcing,2,30,4,3,1,0,69,0
66099,Sales & Marketing,region_16,Bachelor's,m,other,1,54,3,16,0,0,53,0
58718,Procurement,region_13,Bachelor's,f,sourcing,1,29,3,4,1,0,97,1
17275,Technology,region_23,Bachelor's,m,sourcing,1,30,5,4,0,0,84,1
13967,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,33,3,9,0,0,49,0
21640,R&D,region_26,Master's & above,m,other,1,33,3,3,1,0,86,1
10058,Analytics,region_22,Bachelor's,m,other,2,26,4,2,1,0,87,0
36696,Finance,region_2,Bachelor's,m,other,1,41,1,2,0,0,79,1
50408,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,30,3,3,1,0,49,0
4293,Operations,region_22,Bachelor's,m,sourcing,1,30,4,5,1,0,61,0
30024,Operations,region_15,Bachelor's,m,other,1,34,5,8,1,0,59,1
23760,Operations,region_6,Bachelor's,m,other,1,27,2,3,0,0,50,0
66532,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,32,1,7,0,0,44,0
73879,Procurement,region_23,Master's & above,f,sourcing,1,34,3,7,0,0,70,0
72740,Procurement,region_31,Bachelor's,m,other,2,31,3,10,0,0,67,0
33019,Procurement,region_31,Bachelor's,f,other,3,31,3,6,1,1,99,1
4521,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,32,3,6,0,0,50,0
13947,Operations,region_2,Master's & above,m,other,1,37,3,9,0,0,72,1
43176,Technology,region_7,Master's & above,f,referred,1,37,4,13,0,0,79,0
39580,Technology,region_2,Master's & above,m,other,1,38,5,9,1,0,87,1
11722,Procurement,region_13,Master's & above,m,other,1,37,5,9,1,0,71,0
49490,Analytics,region_26,Bachelor's,m,other,1,28,5,5,0,0,91,1
38166,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,25,3,4,1,0,52,1
62414,HR,region_2,Bachelor's,f,sourcing,1,42,5,4,0,0,49,0
55010,Analytics,region_2,Master's & above,m,sourcing,1,34,5,2,1,0,81,1
72962,Technology,region_3,Bachelor's,m,other,1,28,5,1,1,0,82,1
60402,Procurement,region_24,Bachelor's,f,other,1,27,3,3,0,0,72,0
51221,Sales & Marketing,region_16,Master's & above,m,other,1,38,1,10,0,0,47,0
76743,Finance,region_11,Bachelor's,m,other,1,30,5,4,1,0,64,1
22649,HR,region_2,Bachelor's,f,other,1,58,3,6,1,0,53,0
22352,Operations,region_32,Master's & above,m,other,1,39,3,6,0,0,71,1
66176,Operations,region_22,Bachelor's,m,sourcing,3,34,3,5,1,0,63,1
14132,Analytics,region_2,Bachelor's,m,other,2,41,2,13,1,0,82,1
47987,Procurement,region_2,Bachelor's,f,sourcing,1,34,5,7,1,0,71,1
69267,Operations,region_23,Bachelor's,f,sourcing,1,39,5,4,1,1,63,1
41545,Operations,region_11,Bachelor's,f,other,1,25,3,2,0,0,60,0
35735,Operations,region_13,Bachelor's,f,other,1,37,3,9,0,0,60,0
70520,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,3,7,1,0,95,1
11560,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,31,5,2,1,0,95,1
4633,Operations,region_2,Master's & above,f,other,1,49,3,18,0,0,69,1
6945,R&D,region_11,Bachelor's,m,sourcing,4,31,3,4,0,0,87,0
72656,Sales & Marketing,region_25,Master's & above,m,sourcing,1,42,5,12,1,0,45,1
41750,Procurement,region_7,Bachelor's,f,sourcing,1,32,5,7,1,0,73,1
25338,Operations,region_15,Bachelor's,m,sourcing,1,36,5,10,1,0,59,0
992,Procurement,region_2,Bachelor's,f,other,1,31,5,2,1,0,70,1
38545,Technology,region_13,Bachelor's,m,other,2,31,3,7,0,0,78,0
64264,Technology,region_11,Master's & above,f,other,1,37,3,9,0,0,79,0
63108,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,5,3,0,0,59,1
69577,Operations,region_2,Bachelor's,m,other,1,39,4,3,0,0,74,1
17050,Technology,region_7,Bachelor's,m,other,1,28,4,2,1,0,80,1
66057,HR,region_2,Master's & above,m,sourcing,1,56,3,18,0,0,49,0
73028,Sales & Marketing,region_11,Bachelor's,m,other,1,34,4,10,0,0,51,0
4479,Technology,region_2,Bachelor's,m,other,2,35,3,7,0,0,77,0
29498,HR,region_2,Bachelor's,m,other,1,27,4,4,0,0,51,0
24883,Operations,region_1,Bachelor's,m,sourcing,1,27,3,3,1,0,65,1
15051,Sales & Marketing,region_4,Master's & above,f,sourcing,1,40,3,11,0,0,51,0
2287,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,33,3,9,0,0,48,0
6647,Operations,region_4,Master's & above,m,other,1,52,5,15,1,1,81,1
28743,Operations,region_2,Bachelor's,f,sourcing,1,53,5,3,0,0,56,0
26773,Technology,region_7,Bachelor's,f,other,1,28,2,5,0,0,75,0
77875,Technology,region_19,Bachelor's,m,sourcing,1,39,3,9,0,0,79,0
30893,Procurement,region_13,Master's & above,m,other,1,39,3,9,0,0,70,0
58346,Operations,region_22,Master's & above,m,other,1,46,4,18,1,0,64,0
56843,Sales & Marketing,region_23,Master's & above,m,other,2,34,3,7,1,0,47,1
33232,Procurement,region_13,Bachelor's,m,other,1,32,5,5,1,0,69,0
5506,Sales & Marketing,region_33,Bachelor's,m,other,1,34,2,8,0,0,48,0
57286,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,5,6,0,1,91,1
43352,Sales & Marketing,region_23,Master's & above,m,sourcing,1,34,5,4,1,0,52,0
12774,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,45,2,13,0,0,52,0
21327,Sales & Marketing,region_2,Master's & above,m,sourcing,1,53,2,21,0,0,48,0
40296,Technology,region_2,Bachelor's,f,sourcing,2,33,5,4,1,0,77,1
49774,Analytics,region_29,Bachelor's,m,other,1,26,2,1,0,0,84,0
18197,Technology,region_2,Bachelor's,m,other,1,40,3,11,0,0,76,0
8878,Analytics,region_22,Bachelor's,m,other,1,30,3,6,1,0,84,1
12967,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,26,3,2,1,0,45,1
18207,Technology,region_13,Bachelor's,m,sourcing,1,28,4,5,1,0,75,1
31654,Analytics,region_27,Bachelor's,m,sourcing,1,30,5,3,1,0,82,0
20555,Technology,region_2,Bachelor's,m,referred,1,30,5,3,0,0,81,0
71356,Finance,region_29,Bachelor's,m,other,1,38,3,10,0,0,57,0
24154,Operations,region_19,Bachelor's,m,sourcing,1,35,4,4,0,1,71,1
44494,Operations,region_27,Bachelor's,f,other,1,31,5,4,1,0,84,1
52103,Sales & Marketing,region_16,Bachelor's,m,other,1,45,3,9,0,0,49,0
1134,Sales & Marketing,region_7,Master's & above,m,other,1,36,1,5,0,0,51,0
64621,Technology,region_22,Bachelor's,m,other,2,28,5,3,0,1,89,1
49842,Sales & Marketing,region_29,Bachelor's,f,other,1,33,4,4,1,0,57,1
9385,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,49,3,3,1,0,49,0
12831,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,30,2,3,1,0,51,0
53979,Finance,region_13,Bachelor's,m,sourcing,2,31,3,6,0,0,59,0
33926,Operations,region_13,Master's & above,f,other,1,42,5,10,1,0,54,0
42642,Sales & Marketing,region_16,Bachelor's,m,other,1,38,4,4,0,0,56,0
57570,Sales & Marketing,region_2,Bachelor's,m,other,1,24,3,2,1,0,47,1
57170,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,30,3,5,0,0,53,0
4904,Technology,region_23,Bachelor's,m,other,4,31,4,5,1,0,74,1
4784,Procurement,region_27,Bachelor's,m,sourcing,1,30,3,3,0,0,72,0
16028,R&D,region_22,Bachelor's,m,sourcing,2,30,1,3,0,0,87,0
18901,Operations,region_15,Bachelor's,m,other,1,27,1,5,1,1,55,0
67641,Sales & Marketing,region_29,Bachelor's,f,other,1,28,2,3,0,0,50,0
77075,HR,region_11,Bachelor's,m,sourcing,1,28,3,2,1,0,49,0
35084,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,5,7,1,0,44,1
22884,Analytics,region_24,Bachelor's,m,other,1,30,5,4,0,0,84,1
53639,Operations,region_27,Bachelor's,f,sourcing,1,37,5,8,0,0,79,1
50595,Operations,region_2,Bachelor's,f,other,1,43,4,12,0,0,58,0
19680,Operations,region_22,Bachelor's,m,sourcing,1,27,4,5,1,0,75,1
37999,Procurement,region_4,Bachelor's,m,sourcing,3,32,1,4,0,0,70,0
58912,Analytics,region_9,Bachelor's,m,other,2,28,4,7,1,0,87,0
14245,Procurement,region_7,Bachelor's,m,other,2,30,5,7,1,0,73,0
36664,Procurement,region_7,Bachelor's,m,sourcing,4,32,4,3,1,0,66,0
71977,Sales & Marketing,region_28,Master's & above,m,other,3,32,1,5,0,0,52,0
58860,Sales & Marketing,region_26,Master's & above,m,other,1,33,4,4,1,0,47,0
7239,Technology,region_23,Bachelor's,m,sourcing,1,26,3,2,1,0,81,1
57117,Procurement,region_7,Bachelor's,m,sourcing,1,37,5,7,1,0,74,1
66635,Operations,region_15,Bachelor's,m,other,1,31,5,4,1,0,63,1
52517,Analytics,region_31,Bachelor's,m,other,2,34,3,7,0,0,81,0
49276,Operations,region_22,Master's & above,f,other,1,47,4,22,1,1,98,1
41920,Operations,region_15,Bachelor's,m,other,2,33,5,7,1,0,57,1
65945,Sales & Marketing,region_22,Bachelor's,m,other,1,21,5,2,0,0,46,0
41821,Operations,region_23,Master's & above,f,other,1,32,5,6,1,0,64,1
32819,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,3,4,0,0,51,0
42473,Legal,region_22,Bachelor's,m,other,1,33,3,4,1,0,58,0
38077,Sales & Marketing,region_2,Master's & above,f,other,2,43,5,4,1,0,48,0
55745,Procurement,region_2,Master's & above,f,referred,1,34,3,7,1,0,69,0
24128,Procurement,region_17,Bachelor's,f,other,1,27,5,4,0,0,83,1
39009,Procurement,region_19,Bachelor's,m,other,1,36,5,3,1,0,70,1
8510,Operations,region_22,Master's & above,f,sourcing,1,46,4,5,1,0,62,1
9926,Sales & Marketing,region_7,Bachelor's,m,other,1,53,3,18,0,0,47,0
10444,Sales & Marketing,region_30,Bachelor's,m,other,2,30,1,3,0,0,50,0
25043,Technology,region_2,Master's & above,m,sourcing,1,44,5,9,1,0,83,1
52224,Operations,region_2,Bachelor's,f,sourcing,1,43,3,13,0,0,58,0
7601,Sales & Marketing,region_15,Master's & above,m,sourcing,1,45,1,13,0,0,48,0
57282,Sales & Marketing,region_2,Bachelor's,m,other,1,32,3,10,1,0,48,0
25140,Sales & Marketing,region_32,Bachelor's,m,other,1,31,3,7,1,0,50,0
44058,Sales & Marketing,region_22,Master's & above,m,sourcing,1,36,3,10,0,0,48,0
60331,Procurement,region_26,Bachelor's,f,other,2,26,5,2,1,0,65,0
77237,Operations,region_32,Bachelor's,f,sourcing,1,36,3,7,0,0,61,0
60112,Sales & Marketing,region_2,Bachelor's,f,other,1,38,3,3,1,0,52,1
68694,Technology,region_22,Bachelor's,m,other,2,33,3,5,0,0,77,0
65375,Operations,region_19,Bachelor's,f,other,1,36,5,3,1,0,56,1
77912,Legal,region_31,Bachelor's,m,sourcing,1,34,5,4,0,0,57,0
27615,Operations,region_32,Bachelor's,m,other,1,33,3,4,1,0,58,1
47665,Procurement,region_5,Bachelor's,f,sourcing,1,37,4,6,1,0,69,1
57474,Operations,region_2,Bachelor's,f,sourcing,2,42,4,12,0,0,57,0
1898,Analytics,region_24,Bachelor's,m,sourcing,1,33,1,7,0,0,82,0
25582,Technology,region_26,Bachelor's,m,sourcing,1,48,5,19,1,0,78,1
26205,Technology,region_27,Bachelor's,m,other,1,28,2,2,0,0,79,0
51191,Technology,region_1,Bachelor's,m,other,2,29,3,2,0,0,75,0
55904,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,50,5,20,1,0,51,0
77118,Operations,region_21,Bachelor's,f,other,2,35,4,7,0,0,61,0
70539,Technology,region_2,Bachelor's,m,sourcing,1,30,5,5,0,0,93,1
8738,HR,region_26,Bachelor's,f,other,1,27,3,2,0,0,53,0
45878,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,37,5,8,0,0,51,0
72884,Sales & Marketing,region_2,Bachelor's,m,other,2,31,5,5,0,0,60,1
43018,Sales & Marketing,region_1,Master's & above,m,sourcing,1,39,4,7,1,0,52,0
31659,Procurement,region_11,Master's & above,f,other,1,36,5,5,1,1,71,1
75829,Technology,region_2,Bachelor's,f,other,1,48,5,10,1,0,80,1
67226,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,51,5,7,0,0,47,0
27573,Operations,region_23,Bachelor's,m,sourcing,2,33,5,5,0,0,68,1
67284,Analytics,region_16,Bachelor's,m,sourcing,2,34,4,10,1,1,96,1
62889,Operations,region_15,Bachelor's,m,other,1,38,5,5,1,0,61,1
19009,Technology,region_5,Master's & above,m,sourcing,1,39,4,8,0,0,77,0
34404,Operations,region_29,Bachelor's,m,other,1,36,3,7,0,0,61,0
54044,Sales & Marketing,region_2,Master's & above,m,other,1,42,3,5,1,0,51,1
8560,Technology,region_28,Master's & above,f,sourcing,1,30,4,4,1,0,94,1
38468,Technology,region_34,Bachelor's,m,other,1,30,5,4,1,0,76,1
41122,Analytics,region_4,Bachelor's,m,other,1,38,4,10,0,0,85,1
53062,Operations,region_22,Master's & above,f,other,1,46,5,15,1,0,62,1
69783,Procurement,region_2,Below Secondary,m,other,1,25,3,2,0,0,78,1
64591,Sales & Marketing,region_17,Bachelor's,m,other,2,36,4,8,1,0,50,0
10962,Operations,region_22,Bachelor's,m,referred,1,33,5,3,0,0,59,0
58986,Sales & Marketing,region_13,Bachelor's,f,other,1,41,3,5,0,0,49,0
16597,Sales & Marketing,region_23,Master's & above,m,sourcing,1,44,5,4,1,0,49,1
3522,Analytics,region_2,Bachelor's,f,other,1,31,3,5,0,0,85,1
73805,Technology,region_2,Bachelor's,f,sourcing,1,37,5,10,0,0,79,0
54471,Technology,region_22,Master's & above,m,other,2,44,4,5,0,0,81,0
38197,Operations,region_7,Bachelor's,f,sourcing,1,26,3,2,1,0,57,1
4147,Procurement,region_22,Master's & above,m,sourcing,1,40,3,12,0,0,70,0
38274,Sales & Marketing,region_22,Master's & above,f,other,3,32,3,2,0,0,52,0
42392,Operations,region_2,Bachelor's,m,other,2,33,4,2,1,0,73,1
15511,Operations,region_20,Bachelor's,m,sourcing,1,26,4,5,0,0,59,0
66834,Sales & Marketing,region_28,Bachelor's,m,other,1,26,2,3,0,0,54,0
9967,Procurement,region_19,Bachelor's,f,other,1,35,3,10,0,0,68,0
44879,Operations,region_19,Bachelor's,f,sourcing,1,30,3,7,0,0,61,0
33285,Sales & Marketing,region_1,Bachelor's,m,other,2,33,5,4,1,0,48,1
54078,Operations,region_22,Bachelor's,m,sourcing,1,33,5,7,1,0,55,1
19491,Legal,region_22,Bachelor's,m,sourcing,1,30,5,4,1,0,61,1
60036,Procurement,region_20,Master's & above,m,other,1,35,3,10,0,0,70,0
33064,Procurement,region_2,Master's & above,m,sourcing,1,49,3,4,0,0,68,0
35075,Sales & Marketing,region_2,Master's & above,m,other,1,49,1,15,0,0,63,1
65109,Procurement,region_17,Master's & above,f,other,1,52,3,22,1,0,75,0
65356,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,37,1,8,0,0,49,0
61665,Finance,region_2,Bachelor's,m,other,2,29,4,3,0,0,56,0
74814,Procurement,region_15,Bachelor's,m,sourcing,1,30,4,2,1,0,75,0
11231,Sales & Marketing,region_4,Master's & above,m,other,1,37,5,10,1,0,48,1
68405,Operations,region_11,Master's & above,m,other,1,41,3,5,1,0,63,1
44782,R&D,region_20,Bachelor's,m,sourcing,1,38,2,7,0,0,73,0
15265,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,38,3,10,0,0,50,0
60372,Finance,region_22,Bachelor's,m,sourcing,1,28,3,1,0,0,75,1
4627,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,46,4,4,1,0,95,1
18526,Analytics,region_27,Bachelor's,m,other,1,34,3,6,0,0,83,0
35580,Finance,region_2,Bachelor's,f,other,2,32,5,7,0,0,58,0
56274,Technology,region_2,Bachelor's,m,sourcing,1,27,5,3,1,0,81,1
27887,Sales & Marketing,region_7,Bachelor's,m,other,1,41,2,14,0,0,70,1
52184,Technology,region_4,Bachelor's,f,other,1,26,4,2,0,0,94,1
38941,Technology,region_13,Bachelor's,f,other,2,38,3,7,0,0,82,0
53753,Procurement,region_30,Bachelor's,f,sourcing,1,32,3,3,1,0,74,0
30269,Operations,region_15,Master's & above,m,sourcing,1,42,3,13,0,0,73,1
13213,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,41,3,7,1,0,48,0
16860,Analytics,region_2,Master's & above,m,other,1,47,5,6,1,0,86,1
39803,Operations,region_30,Master's & above,f,other,1,44,5,4,1,0,95,1
24995,Sales & Marketing,region_7,Master's & above,m,sourcing,1,55,5,23,1,0,48,1
49866,Sales & Marketing,region_2,Master's & above,m,other,1,31,3,6,1,0,95,1
38589,Technology,region_15,Bachelor's,m,sourcing,1,31,3,5,0,0,82,0
41904,Sales & Marketing,region_16,Bachelor's,m,other,1,35,4,9,0,0,93,1
55946,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,32,1,5,0,0,41,0
69752,Operations,region_26,Bachelor's,f,other,1,31,5,6,1,0,62,0
52168,Procurement,region_2,Bachelor's,f,other,1,31,4,4,0,0,67,0
19966,Sales & Marketing,region_27,Master's & above,m,other,1,37,5,3,0,0,56,1
28086,Technology,region_2,Master's & above,f,other,1,59,1,18,0,0,82,0
4423,Operations,region_7,Master's & above,f,other,1,47,3,13,0,0,58,0
57536,Sales & Marketing,region_20,Bachelor's,m,other,1,24,3,2,0,0,49,0
17518,Sales & Marketing,region_12,Bachelor's,m,other,1,36,1,8,0,0,50,0
17169,Analytics,region_25,Master's & above,m,other,3,35,5,3,0,0,87,1
74289,Sales & Marketing,region_22,Master's & above,m,sourcing,1,29,3,4,1,0,54,0
12395,Technology,region_14,Bachelor's,m,other,1,29,5,3,0,0,90,1
77998,Procurement,region_15,Bachelor's,f,other,1,39,5,7,0,0,85,1
43089,Operations,region_7,Master's & above,m,other,1,40,4,7,0,0,61,0
4431,Operations,region_2,Bachelor's,f,other,1,37,5,5,0,0,76,1
6958,Sales & Marketing,region_30,Master's & above,m,other,1,40,4,10,1,0,47,1
7014,Operations,region_31,Master's & above,m,sourcing,2,42,3,4,0,0,68,1
53886,Sales & Marketing,region_33,Bachelor's,m,other,1,30,3,6,1,0,49,0
6921,Operations,region_13,Bachelor's,m,other,1,35,3,7,1,0,99,1
66052,Operations,region_7,Bachelor's,f,other,2,43,4,5,1,0,62,0
7625,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,3,5,1,0,52,1
76558,Legal,region_22,Bachelor's,m,other,1,30,4,2,1,0,59,1
65432,Procurement,region_7,Bachelor's,m,other,2,35,3,3,1,0,71,0
44731,Procurement,region_22,Bachelor's,m,other,1,27,5,4,1,1,71,1
51041,Technology,region_22,Bachelor's,m,other,1,29,3,2,0,0,89,1
12142,Sales & Marketing,region_7,Bachelor's,m,other,1,37,5,8,1,0,49,1
13886,Analytics,region_28,Master's & above,m,other,1,31,5,2,1,0,89,1
58750,Technology,region_11,Master's & above,f,sourcing,1,32,3,7,0,0,82,0
32125,Sales & Marketing,region_7,Bachelor's,f,other,1,35,3,10,0,0,52,0
71167,Technology,region_15,Master's & above,m,sourcing,1,48,4,15,1,0,97,1
40632,Operations,region_22,Bachelor's,m,sourcing,1,33,3,7,1,1,66,1
6097,Sales & Marketing,region_4,Master's & above,m,other,1,52,3,7,1,0,51,1
35459,Sales & Marketing,region_22,Bachelor's,f,other,1,29,5,4,0,0,49,0
72344,HR,region_2,Master's & above,f,sourcing,1,59,4,19,0,0,63,1
38528,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,40,3,10,1,0,96,1
33301,Sales & Marketing,region_13,Master's & above,m,other,1,31,5,4,0,0,47,0
40368,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,5,5,1,0,51,1
38379,Technology,region_22,Bachelor's,m,other,1,29,5,2,0,0,88,1
6424,Sales & Marketing,region_13,Bachelor's,m,other,1,52,3,4,0,0,52,0
17859,Finance,region_22,Master's & above,m,sourcing,2,38,3,8,0,0,74,1
6739,Finance,region_7,Bachelor's,f,sourcing,1,31,5,6,1,0,60,0
31630,Procurement,region_17,Master's & above,f,other,2,34,3,10,0,0,87,1
62125,Sales & Marketing,region_13,Master's & above,m,other,1,33,5,3,1,0,50,1
42302,Procurement,region_2,Bachelor's,f,referred,1,32,3,3,0,0,83,1
54715,Procurement,region_22,Master's & above,f,sourcing,1,40,1,10,0,0,70,0
63304,Procurement,region_14,Bachelor's,f,sourcing,1,36,3,2,0,0,82,1
41644,Operations,region_30,Bachelor's,f,other,1,29,4,3,0,0,58,0
20483,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,40,5,10,1,0,47,0
23860,Operations,region_22,Master's & above,f,sourcing,2,34,3,3,0,0,77,1
56923,Procurement,region_19,Bachelor's,m,sourcing,1,31,4,6,0,0,72,0
11836,Analytics,region_22,Bachelor's,m,sourcing,3,31,5,5,1,0,85,0
18732,Technology,region_23,Master's & above,m,other,1,40,5,6,1,0,81,1
35491,Technology,region_27,Bachelor's,f,sourcing,2,23,5,2,0,0,92,1
39396,Technology,region_11,Bachelor's,m,other,1,33,2,10,0,0,82,1
47146,Sales & Marketing,region_11,Bachelor's,m,other,1,51,1,6,0,0,47,0
70230,Finance,region_4,Bachelor's,m,sourcing,1,29,5,1,1,1,94,1
25179,Sales & Marketing,region_7,Bachelor's,m,other,1,42,1,14,1,0,49,1
10644,Operations,region_15,Master's & above,m,other,1,45,3,11,1,0,63,0
908,Operations,region_2,Master's & above,m,other,1,44,3,11,0,0,54,0
29584,Operations,region_2,Bachelor's,m,sourcing,1,47,3,4,1,0,56,0
58196,Procurement,region_26,Bachelor's,m,other,1,30,2,1,1,0,69,0
45451,Operations,region_4,Bachelor's,f,sourcing,1,32,2,3,0,0,60,0
29838,Procurement,region_17,Bachelor's,m,other,1,34,5,8,1,0,66,0
45134,Procurement,region_7,Master's & above,f,sourcing,1,36,5,9,0,0,81,1
44172,Sales & Marketing,region_22,Bachelor's,m,other,1,42,2,12,0,0,53,0
38359,Operations,region_13,Bachelor's,m,other,1,53,3,17,0,0,61,0
59756,Sales & Marketing,region_20,Bachelor's,m,other,1,26,4,1,1,0,50,1
5235,HR,region_4,Bachelor's,f,sourcing,1,29,5,1,1,0,51,0
44258,Operations,region_21,Master's & above,f,other,1,35,3,8,1,0,58,1
44832,Operations,region_15,Bachelor's,f,sourcing,2,40,5,7,1,0,57,0
74335,Operations,region_13,Bachelor's,f,other,2,32,3,7,1,0,57,1
53835,Operations,region_26,Master's & above,f,sourcing,1,34,4,10,0,0,56,0
33220,Operations,region_22,Master's & above,m,other,1,51,3,21,0,0,57,0
5319,Sales & Marketing,region_2,Bachelor's,m,other,1,36,3,8,0,0,51,0
24535,Operations,region_22,Master's & above,m,other,1,35,5,9,1,0,61,1
38280,Analytics,region_22,Bachelor's,f,sourcing,1,26,2,3,0,0,88,1
55715,Sales & Marketing,region_13,Bachelor's,m,other,1,31,4,4,1,0,49,1
63307,Operations,region_4,Bachelor's,f,sourcing,1,34,5,2,1,0,64,1
32032,Operations,region_14,Bachelor's,m,sourcing,1,34,4,6,0,1,69,1
54218,Procurement,region_15,Master's & above,f,other,1,32,3,3,0,0,85,1
11279,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,38,1,8,0,0,51,0
40253,Operations,region_22,Bachelor's,f,sourcing,2,38,3,5,1,0,58,0
46826,Procurement,region_7,Master's & above,f,sourcing,1,51,4,8,1,0,70,1
31324,Analytics,region_22,Bachelor's,m,referred,2,28,5,2,0,0,83,0
5888,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,37,4,8,0,0,51,0
12064,Operations,region_22,Bachelor's,f,sourcing,2,25,5,2,0,0,61,0
39277,Procurement,region_7,Bachelor's,f,other,1,30,5,7,1,0,69,0
18784,Sales & Marketing,region_2,Master's & above,m,other,1,33,3,8,1,0,42,1
13427,Operations,region_26,Master's & above,m,sourcing,1,41,3,7,0,0,55,0
3854,Procurement,region_16,Master's & above,f,other,1,35,3,9,1,0,70,1
65986,Operations,region_2,Bachelor's,f,other,1,39,4,8,0,0,61,0
48906,Finance,region_6,Bachelor's,f,other,1,28,5,3,1,0,97,1
24238,Operations,region_2,Bachelor's,m,other,2,48,3,6,0,0,60,0
51932,Procurement,region_17,Bachelor's,m,other,1,51,4,18,1,0,69,0
67786,Technology,region_30,Master's & above,m,other,1,43,3,5,0,0,75,0
71329,Operations,region_2,Bachelor's,m,sourcing,1,39,5,4,1,0,56,1
51443,Operations,region_13,Master's & above,m,other,1,50,5,8,1,0,61,1
29126,Operations,region_27,Bachelor's,m,other,1,27,3,3,1,0,62,1
18725,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,37,5,9,1,0,49,1
13513,R&D,region_21,Bachelor's,m,sourcing,1,30,4,5,1,0,89,0
48427,Operations,region_19,Master's & above,m,other,1,38,5,4,1,0,56,1
32896,Procurement,region_7,Bachelor's,f,other,1,27,2,2,0,0,74,0
